timestep,env_idx,joint_0,joint_1,joint_2,joint_3,joint_4,joint_5
465,0,0.004557937849313021,-0.037906061857938766,1.7703038454055786,0.04828674718737602,1.5559728145599365,0.000570152944419533
466,0,0.004559705499559641,-0.03567654266953468,1.7702898979187012,0.045147716999053955,1.5558555126190186,0.0005795127362944186
467,0,0.00455933203920722,-0.03905220702290535,1.770269513130188,0.05045858398079872,1.5557392835617065,0.0006773777422495186
468,0,0.004553262609988451,-0.03629447892308235,1.770259976387024,0.05343439802527428,1.5556552410125732,0.00048704189248383045
469,0,0.004559324122965336,-0.038664624094963074,1.770259976387024,0.051218725740909576,1.5555864572525024,0.0004367940709926188
470,0,0.004575382452458143,-0.03741897642612457,1.7702702283859253,0.05033370852470398,1.5555223226547241,0.00045637867879122496
471,0,0.004597314167767763,-0.038869597017765045,1.770285964012146,0.05025380849838257,1.55546236038208,0.00048690682160668075
472,0,0.004624435678124428,-0.03822806105017662,1.770311951637268,0.05005984753370285,1.5554075241088867,0.0004944331012666225
473,0,0.004655137658119202,-0.038883108645677567,1.7703438997268677,0.04993332549929619,1.555356502532959,0.0004809214733541012
474,0,0.0046885027550160885,-0.03860998898744583,1.7703801393508911,0.04978308081626892,1.5553054809570312,0.0004742869350593537
475,0,0.004724527709186077,-0.038883864879608154,1.7704163789749146,0.04937506094574928,1.5552574396133423,0.0004901805659756064
476,0,0.004759948700666428,-0.03858719393610954,1.7704534530639648,0.049652568995952606,1.5552080869674683,0.00047553377225995064
477,0,0.0047957939095795155,-0.03893528878688812,1.77048659324646,0.04955384507775307,1.555159330368042,0.0004959729267284274
478,0,0.004831693135201931,-0.037170447409152985,1.7705180644989014,0.04676879942417145,1.555108666419983,0.0011245108908042312
479,0,0.0048560104332864285,-0.03819317743182182,1.7705310583114624,0.05103379115462303,1.5550471544265747,0.0005230309325270355
480,0,0.00487927021458745,-0.03733875975012779,1.7705273628234863,0.05042538791894913,1.5549834966659546,0.0004644836881197989
481,0,0.00489758001640439,-0.038017790764570236,1.7705234289169312,0.04812048003077507,1.5549163818359375,0.0003333318163640797
482,0,0.00491257244721055,-0.03743448480963707,1.7705110311508179,0.0386853963136673,1.5548300743103027,0.0002496821398381144
483,0,0.004908548668026924,-0.03801892697811127,1.7705018520355225,0.03794821351766586,1.5547221899032593,0.00042632242548279464
484,0,0.004876771476119757,-0.03886030614376068,1.7705100774765015,0.04899999126791954,1.5545616149902344,0.0007547172717750072
485,0,0.004824742209166288,-0.03801003471016884,1.7705327272415161,0.05516453832387924,1.5543951988220215,0.0011696978472173214
486,0,0.004779911134392023,-0.03830210864543915,1.7705434560775757,0.054561395198106766,1.5542402267456055,0.0010680651757866144
487,0,0.0047467900440096855,-0.035970643162727356,1.7705327272415161,0.052223388105630875,1.5541119575500488,0.001003112643957138
488,0,0.004722837824374437,-0.03737739101052284,1.7704977989196777,0.052643366158008575,1.5539880990982056,0.0004928248235955834
489,0,0.004710696171969175,-0.03589252755045891,1.770450472831726,0.04987482354044914,1.553875207901001,0.0010284626623615623
490,0,0.004703756421804428,-0.03571850061416626,1.7703969478607178,0.04897522181272507,1.5537747144699097,0.001167468260973692
491,0,0.004697195254266262,-0.036533989012241364,1.7703346014022827,0.05237330123782158,1.553682565689087,0.0005030675092712045
492,0,0.00470284977927804,-0.03545640781521797,1.7702745199203491,0.048455193638801575,1.553600788116455,0.0010801247553899884
493,0,0.004711866844445467,-0.03553158417344093,1.7702155113220215,0.04791295900940895,1.5535204410552979,0.0011419428046792746
494,0,0.004721426870673895,-0.03570978716015816,1.7701541185379028,0.04843711480498314,1.5534428358078003,0.0011783374939113855
495,0,0.004731266293674707,-0.03508327528834343,1.770094871520996,0.04932234808802605,1.5533720254898071,0.0010514550376683474
496,0,0.004744761157780886,-0.03738716244697571,1.7700382471084595,0.049027055501937866,1.553288459777832,0.0010747892083600163
497,0,0.0047607035376131535,-0.03472438082098961,1.7699922323226929,0.04870368912816048,1.5532190799713135,0.001034504733979702
498,0,0.0047778235748410225,-0.03803868219256401,1.7699564695358276,0.050243575125932693,1.553149700164795,0.0004814600688405335
499,0,0.004796717781573534,-0.03751852735877037,1.769943118095398,0.046292904764413834,1.553086519241333,0.0005531946080736816
500,0,0.004822575021535158,-0.03689778596162796,1.7699501514434814,0.043202776461839676,1.5530074834823608,0.0009321789257228374
501,0,0.004831237252801657,-0.03917752951383591,1.7699741125106812,0.051438771188259125,1.5529333353042603,0.0005507630412466824
502,0,0.004842853639274836,-0.03899559751152992,1.7700223922729492,0.049463387578725815,1.552858591079712,0.0009948572842404246
503,0,0.004857927560806274,-0.03846690058708191,1.7700825929641724,0.047741759568452835,1.5527878999710083,0.001095313229598105
504,0,0.00487026572227478,-0.039308760315179825,1.7701406478881836,0.050826236605644226,1.5527185201644897,0.0004988437867723405
505,0,0.004889130592346191,-0.0389726348221302,1.7701984643936157,0.047886501997709274,1.552646517753601,0.0009886791231110692
506,0,0.004908498376607895,-0.037945907562971115,1.7702546119689941,0.04677194356918335,1.5525767803192139,0.0010919470805674791
507,0,0.00492404168471694,-0.03832017630338669,1.7702982425689697,0.04736173525452614,1.552505612373352,0.001131245051510632
508,0,0.004934682510793209,-0.03825225308537483,1.7703282833099365,0.05101712420582771,1.5524336099624634,0.0004948389250785112
509,0,0.026202291250228882,0.0005723125068470836,1.709259033203125,0.00020511247566901147,1.5635322332382202,-1.179573155241087e-05
